College ,Rating,Course,Duration,City,State,Country,Average Fees,Acceptance Rate
Academy of Maritime Education and Training,2.53, Ph.D Nautical Science Part Time,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,82.57%
Academy of Maritime Education and Training,2.53, Ph.D Naval Architecture and Off Shore Engineering,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,72.89%
Academy of Maritime Education and Training,2.53, Ph.D Naval Architecture and Off Shore Engineering Part Time,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,46.29%
Indira Gandhi National Open University,3.88, Ph.D Nursing,2 Years,New Delhi,Delhi,India,57191.80328,81.21%
Indian Institute of Technology Tirupati ,2.48, Ph.D Organizational Behavior and Human Resources Management,2 Years,Tirupati,Andhra Pradesh,India,304338.2353,49.97%
Academy of Maritime Education and Training,2.53, Ph.D Petroleum Engineering,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,79.16%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, Ph.D Petroleum Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,64.19%
Academy of Maritime Education and Training,2.53, Ph.D Petroleum Engineering Part Time,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,71.35%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmaceutical Chemistry,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,77.15%
Abhilashi University,3.73, Ph.D Pharmaceutical Chemistry,2 Years,Chail-Chowk,Himachal Pradesh,India,251833.3333,56.95%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmaceutics,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,81.76%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmaceutics,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,85.38%
Abhilashi University,3.73, Ph.D Pharmaceutics,2 Years,Chail-Chowk,Himachal Pradesh,India,251833.3333,80.12%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmacognosy,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,56.93%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmacognosy,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,73.66%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmacology,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,63.66%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Pharmacology,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,67.92%
Abhilashi University,3.73, Ph.D Pharmacology,2 Years,Chail-Chowk,Himachal Pradesh,India,251833.3333,45.43%
Indian Institute of Technology Tirupati ,2.48, Ph.D Philosophy,2 Years,Tirupati,Andhra Pradesh,India,304338.2353,88.51%
Indian Institute of Technology Indore ,3.34, Ph.D Philosophy,2 Years,Simrol,Madhya Pradesh,India,326473.6842,85.67%
Academy of Maritime Education and Training,2.53, Ph.D Physics,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,63.73%
Acharya Institute of Technology,2.79, Ph.D Physics,2 Years,Bengaluru,Karnataka,India,238454.5455,55.52%
Indira Gandhi Delhi Technical University for Women,2.81, Ph.D Physics,2 Years,New Delhi,Delhi,India,325363.6364,83.11%
Adichunchanagiri Institute of Technology,2.93, Ph.D Physics,,Chikmagalur Rural,Karnataka,India,179500,
Adamas University,3.03, Ph.D Physics,2 Years,Kolkata,West Bengal,India,332156.25,76.20%
Indian Institute of Technology Palakkad ,3.06, Ph.D Physics,2 Years,Palakkad,Kerala,India,825000,51.28%
Adhiparasakthi Engineering College,3.2, Ph.D Physics,,Kancheepuram,Tamil Nadu,India,160000,
Adhi College of Engineering and Technology,3.24, Ph.D Physics,,Nathanallur,Tamil Nadu,India,137142.8571,
Indian Institute of Technology Patna ,3.24, Ph.D Physics,2 Years,Patna,Bihar,India,322481.6667,63.73%
Indian Institute of Technology Indore ,3.34, Ph.D Physics,2 Years,Simrol,Madhya Pradesh,India,326473.6842,73.89%
Indian Institute of Technology Ropar ,3.43, Ph.D Physics,2 Years,Rupnagar,Punjab,India,358525.4545,57.32%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Physics,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,47.28%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Physics,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,81.41%
Indian Institute of Technology Guwahati ,3.45, Ph.D Physics,2 Years,Guwahati,Assam,India,254171.9512,62.90%
Indian Institute of Technology Bhubaneswar ,3.48, Ph.D Physics,2 Years,Bhubaneshwar,Odisha,India,518128.2353,45.67%
Indian Institute of Technology Gandhinagar ,3.78, Ph.D Physics,2 Years,Gandhinagar,Gujarat,India,432560,80.05%
Indian Institute of Technology Jammu ,3.81, Ph.D Physics,2 Years,Jammu,Jammu and Kashmir,India,612000,57.30%
Indian Institute of Technology Hyderabad ,3.96, Ph.D Physics,2 Years,Hyderabad,Telangana,India,288884.5946,77.87%
Indian Institute of Technology Jodhpur ,4.36, Ph.D Physics,2 Years,Jodhpur,Rajasthan,India,503615.3846,70.70%
Academy of Maritime Education and Training,2.53, Ph.D Physics Part Time,2 Years,Kanathur Reddikuppam,Tamil Nadu,India,600000,48.47%
Indira Gandhi Delhi Technical University for Women,2.81, Ph.D Physics Part Time,2 Years,New Delhi,Delhi,India,325363.6364,58.22%
Indian Institute of Technology Ropar ,3.43, Ph.D Physics Part Time,2 Years,Rupnagar,Punjab,India,358525.4545,52.30%
Acharya NG Ranga Agricultural University,3.62, Ph.D Plant Breeding,2 Years,Guntur,Andhra Pradesh,India,66596,80.55%
Acharya NG Ranga Agricultural University,3.62, Ph.D Plant Pathology,2 Years,Guntur,Andhra Pradesh,India,66596,77.99%
Indira Gandhi National Open University,3.88, Ph.D Political Science,2 Years,New Delhi,Delhi,India,57191.80328,70.96%
Adamas University,3.03, Ph.D Political Science and Public Administration,2 Years,Kolkata,West Bengal,India,332156.25,85.84%
Indian Institute of Technology Goa ,3.73, Ph.D Power Engineering,2 Years,Ponda,Goa,India,501474.2857,51.78%
Adamas University,3.03, Ph.D Psychology,2 Years,Kolkata,West Bengal,India,332156.25,55.76%
Indian Institute of Technology Indore ,3.34, Ph.D Psychology,2 Years,Simrol,Madhya Pradesh,India,326473.6842,69.39%
Indian Institute of Technology Bhubaneswar ,3.48, Ph.D Psychology,2 Years,Bhubaneshwar,Odisha,India,518128.2353,49.43%
Indira Gandhi National Open University,3.88, Ph.D Psychology,2 Years,New Delhi,Delhi,India,57191.80328,55.93%
Indira Gandhi National Open University,3.88, Ph.D Public Administration,2 Years,New Delhi,Delhi,India,57191.80328,61.14%
Indira Gandhi National Open University,3.88, Ph.D Rural Development,2 Years,New Delhi,Delhi,India,57191.80328,73.39%
Indian Institute of Technology Guwahati ,3.45, Ph.D Rural Technology,2 Years,Guwahati,Assam,India,254171.9512,63.41%
Academy of Scientific and Innovative Research Chennai ,2.51, Ph.D Science,2 Years,Chennai,Tamil Nadu,India,325500,57.54%
Indira Gandhi National Open University,3.88, Ph.D Social Work,2 Years,New Delhi,Delhi,India,57191.80328,81.85%
Adamas University,3.03, Ph.D Sociology,2 Years,Kolkata,West Bengal,India,332156.25,62.26%
Indian Institute of Technology Indore ,3.34, Ph.D Sociology,2 Years,Simrol,Madhya Pradesh,India,326473.6842,70.30%
Indira Gandhi National Open University,3.88, Ph.D Sociology,2 Years,New Delhi,Delhi,India,57191.80328,45.48%
Acharya NG Ranga Agricultural University,3.62, Ph.D Soil and Water Engineering,2 Years,Guntur,Andhra Pradesh,India,66596,79.35%
Acharya NG Ranga Agricultural University,3.62, Ph.D Soil Science,2 Years,Guntur,Andhra Pradesh,India,66596,85.65%
Acharya NG Ranga Agricultural University,3.62, Ph.D Soil Science and Agricultural Chemistry,2 Years,Guntur,Andhra Pradesh,India,66596,53.08%
Indira Gandhi National Open University,3.88, Ph.D Statistics,2 Years,New Delhi,Delhi,India,57191.80328,71.39%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Systems Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,59.87%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, Ph.D Systems Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,61.69%
Indian Institute of Technology Goa ,3.73, Ph.D Theoretical Soft Condensed Matter,2 Years,Ponda,Goa,India,501474.2857,65.92%
Indira Gandhi National Open University,3.88, Ph.D Tourism and Hospitality,2 Years,New Delhi,Delhi,India,57191.80328,59.88%
Indian Institute of Technology Goa ,3.73, Ph.D VLSI and Microelectronics,2 Years,Ponda,Goa,India,501474.2857,71.26%
Indira Gandhi National Open University,3.88, Ph.D Vocational Education,2 Years,New Delhi,Delhi,India,57191.80328,75.48%
Abhilashi University,3.73, Ph.D Zoology,2 Years,Chail-Chowk,Himachal Pradesh,India,251833.3333,48.14%
Indira Gandhi National Open University,3.88, Post Basic B.Sc Nursing,2 Years,New Delhi,Delhi,India,57191.80328,63.09%
Indian Maritime University,3.45, Post Graduate Diploma for Mechanical Engineers,2 Years,Chennai,Tamil Nadu,India,597763.1579,80.63%
Indian Statistical Institute Kolkata ,3.72, Post Graduate Diploma in Business Analytics,2 Years,Kolkata,West Bengal,India,2400000,88.83%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in Disaster Management,2 Years,New Delhi,Delhi,India,57191.80328,75.04%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in Financial Management,2 Years,New Delhi,Delhi,India,57191.80328,55.89%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in Financial Markets Practice,2 Years,New Delhi,Delhi,India,57191.80328,72.33%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in Human Resource Management,2 Years,New Delhi,Delhi,India,57191.80328,88.42%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in International Business Operations,2 Years,New Delhi,Delhi,India,57191.80328,85.63%
Indian Maritime University,3.45, Post Graduate Diploma in Marine Engineering,2 Years,Chennai,Tamil Nadu,India,597763.1579,74.33%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in Marketing Management,2 Years,New Delhi,Delhi,India,57191.80328,83.12%
Indira Gandhi National Open University,3.88, Post Graduate Diploma in Operations Management,2 Years,New Delhi,Delhi,India,57191.80328,80.36%
Indian Statistical Institute Kolkata ,3.72, Reliability and Operations Research,2 Years,Kolkata,West Bengal,India,2400000,46.17%
Aarushi Group of Institutions,3.28,B. Pharma,2 Years,Warangal,Telangana,India,234642.8571,80.37%
ACME College of Engineering,3.2,B. Tech Mechanical Engineering,4 Years,Saunda,Uttar Pradesh,India,300000,48.25%
Accurate Institute of Architecture and Planning,2.55,B.Arch,4 Years,Greater Noida,Uttar Pradesh,India,417000,82.99%
Aayojan School of Architecture and Design,2.63,B.Arch,4 Years,Pune,Maharashtra,India,298000,48.75%
Indira Gandhi Delhi Technical University for Women,2.81,B.Arch,4 Years,New Delhi,Delhi,India,325363.6364,51.58%
Aayojan School of Architecture,3.61,B.Arch,4 Years,Jaipur,Rajasthan,India,388000,66.98%
Indian Statistical Institute Kolkata ,3.72,B.Math,4 Years,Kolkata,West Bengal,India,2400000,59.99%
Acharya NG Ranga Agricultural University,3.62,B.Sc Agriculture Hons,2 Years,Guntur,Andhra Pradesh,India,66596,47.13%
Abhilashi University,3.73,B.Sc Agriculture Hons,3 Years,Chail-Chowk,Himachal Pradesh,India,251833.3333,49.85%
Indira Gandhi National Open University,3.88,B.Sc Hospitality and Hotel Administration,3 Years,New Delhi,Delhi,India,57191.80328,79.58%
Indian Maritime University,3.18,B.Sc Nautical Science,3 Years,Kochi,Kerala,India,443750,68.21%
ACE College of Engineering,3.06,B.Tech Aeronautical Engineering,4 Years,Thiruvananthapuram,Kerala,India,216000,63.23%
Aadishwar College of Technology,3.15,B.Tech Aeronautical Engineering,4 Years,Bhoyan Rathod,Gujarat,India,263500,84.51%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45,B.Tech Chemical Engineering,4 Years,Varanasi,Uttar Pradesh,India,445083.0189,85.17%
Aarya-Veer College of Engineering and Technology,3.98,B.Tech Chemical Engineering,4 Years,Kuvadva,Gujarat,India,212000,88.74%
Adesh Institute of Technology,2.33,B.Tech Civil Engineering,4 Years,Gharuan,Punjab,India,273000,78.74%
ACE College of Engineering and Management,2.74,B.Tech Civil Engineering,4 Years,Agra,Uttar Pradesh,India,150666.6667,47.04%
Adamas Institute of Technology,2.89,B.Tech Civil Engineering,4 Years,Kolkata,West Bengal,India,313000,51.14%
ACN College of Engineering and Management Studies,3.17,B.Tech Civil Engineering,4 Years,Chherat,Uttar Pradesh,India,249333.3333,58.98%
Indira Gandhi Institute of Engineering and Technology,3.17,B.Tech Civil Engineering,4 Years,Ernakulam,Kerala,India,230000,81.15%
Adhunik College of Engineering,3.31,B.Tech Civil Engineering,,Ghaziabad,Uttar Pradesh,India,239000,62.64%
Abacus Institute of Engineering and Management,3.53,B.Tech Civil Engineering,4 Years,Hooghly,West Bengal,India,312000,79.04%
Adarsh Shikshan Prasarak Mandal's KT Patil College of Engineering and Technology,3.54,B.Tech Civil Engineering,4 Years,Osmanabad,Maharashtra,India,82480,71.27%
Indira Gandhi Institute of Technology,3.86,B.Tech Civil Engineering,4 Years,Khalapal,Odisha,India,161636.3636,83.69%
Aarya-Veer College of Engineering and Technology,3.98,B.Tech Civil Engineering,4 Years,Kuvadva,Gujarat,India,212000,81.60%
Aditya College of Engineering,2.09,B.Tech Computer Science and Engineering,,Madanapalle,Andhra Pradesh,India,140000,56.79%
ACE Engineering College,2.11,B.Tech Computer Science and Engineering,4 Years,Ghatkesar,Telangana,India,272000,58.42%
Indian Institute of Technology Tirupati ,2.48,B.Tech Computer Science and Engineering,4 Years,Tirupati,Andhra Pradesh,India,304338.2353,55.02%
Aditya Institute of Technology and Management,2.49,B.Tech Computer Science and Engineering,,K Kotturu,Andhra Pradesh,India,159875,56.26%
Adamas University,3.03,B.Tech Computer Science and Engineering,4 Years,Kolkata,West Bengal,India,332156.25,50.48%
Indian Institute of Technology Palakkad ,3.06,B.Tech Computer Science and Engineering,4 Years,Palakkad,Kerala,India,825000,57.78%
Indian Institute of Technology Patna ,3.24,B.Tech Computer Science and Engineering,4 Years,Patna,Bihar,India,322481.6667,88.30%
Adesh Institute of Engineering and Technology,3.38,B.Tech Computer Science and Engineering,4 Years,Faridkot,Punjab,India,227666.6667,83.28%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43,B.Tech Computer Science and Engineering,4 Years,Dhanbad,Jharkhand,India,265595.7447,73.50%
Indian Institute of Technology Bhilai ,3.49,B.Tech Computer Science and Engineering,4 Years,Bhilai,Chhattisgarh,India,465500,69.02%
ABES Engineering College,3.52,B.Tech Computer Science and Engineering,4 Years,Ghaziabad,Uttar Pradesh,India,356857.1429,81.18%
ABES Engineering College,3.52,B.Tech Computer Science and Engineering,4 Years,Ghaziabad,Uttar Pradesh,India,356857.1429,67.96%
ABES Institute of Technology,3.52,B.Tech Computer Science and Engineering,4 Years,Ghaziabad,Uttar Pradesh,India,529000,61.51%
Adi Shankara Institute of Engineering and Technology,3.65,B.Tech Computer Science and Engineering,,Kalady,Kerala,India,279000,47.08%
Academy of Technology,3.78,B.Tech Computer Science and Engineering,4 Years,Hooghly,West Bengal,India,300461.5385,62.14%
Indian Institute of Technology Jammu ,3.81,B.Tech Computer Science and Engineering,4 Years,Jammu,Jammu and Kashmir,India,612000,56.42%
Indian Institute of Technology Hyderabad ,3.96,B.Tech Computer Science and Engineering,4 Years,Hyderabad,Telangana,India,288884.5946,52.13%
Indian Institute of Technology Mandi ,3.97,B.Tech Computer Science and Engineering,4 Years,Suran,Himachal Pradesh,India,353350,85.35%
Indian Institute of Technology Jodhpur ,4.36,B.Tech Computer Science and Engineering,4 Years,Jodhpur,Rajasthan,India,503615.3846,57.59%
Indian Institute of Technology Ropar ,3.43,B.Tech Electrical Engineering,4 Years,Rupnagar,Punjab,India,358525.4545,84.45%
Adarsha College of Engineering,3.45,B.Tech Electrical Engineering,4 Years,Angul,Odisha,India,132750,70.72%
Indian Institute of Technology Bhubaneswar ,3.48,B.Tech Electrical Engineering,4 Years,Bhubaneshwar,Odisha,India,518128.2353,82.14%
Aditya College of Engineering,3.05,B.Tech Electronics and Communication Engineering,,Surampalem,Andhra Pradesh,India,150500,72.95%
Aditya Engineering College,3.12,B.Tech Electronics and Communication Engineering,,Surampalem,Andhra Pradesh,India,163440,59.38%
A1 Global Institute of Engineering and Technology,3.21,B.Tech Electronics and Communication Engineering,4 Years,Markapur Rural,Andhra Pradesh,India,113545.4545,78.25%
AAR Mahaveer Engineering College,3.54,B.Tech Electronics and Communication Engineering,4 Years,Hyderabad,Telangana,India,160000,59.37%
Aditya College of Engineering and Technology,3.96,B.Tech Electronics and Communication Engineering,,Surampalem,Andhra Pradesh,India,139500,74.74%
Aditya Engineering College,2.29,B.Tech Information Technology,,Beed,Maharashtra,India,272000,67.80%
Indira Gandhi College of Engineering and Technology for Women,3.93,B.Tech Information Technology,4 Years,Athur,Tamil Nadu,India,130000,87.84%
Indian Maritime University,3.45,B.Tech Marine Engineering,4 Years,Chennai,Tamil Nadu,India,597763.1579,74.15%
Adarsh Institute of Technology and Research Center,2.97,B.Tech Mechanical Engineering,4 Years,Khambale Bhalvani,Maharashtra,India,300200,60.22%
Abhinav Hi-Tech College of Engineering,3.24,B.Tech Mechanical Engineering,4 Years,Hyderabad,Telangana,India,125153.8462,86.81%
